flight_date,origin_state,phase_of_flight,wildlife_size,wildlife_species,time_of_day,cost_other,cost_repair,cost_total,speed_ias_in_knots
1996-10-10,Oklahoma,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
1996-10-10,South Carolina,Approach,Medium,Unknown bird or bat,Night,0,0,0,200.0
1996-10-11,Hawaii,Approach,Medium,Unknown bird - medium,Day,0,0,0,128.0
1996-10-11,Oregon,Landing Roll,Medium,Unknown bird - medium,Day,0,0,0,140.0
1996-10-11,South Carolina,Approach,Medium,Unknown bird or bat,Night,0,0,0,230.0
1996-10-12,New Jersey,Approach,Large,Unknown bird - large,Night,0,0,0,200.0
1996-10-12,Hawaii,Climb,Small,Unknown bird - small,Day,0,0,0,150.0
1996-10-13,Utah,Approach,Medium,Unknown bird - medium,Night,0,0,0,190.0
1996-10-13,Hawaii,Take-off run,Small,Pacific golden-plover,Day,0,0,0,110.0
1996-10-13,DC,Approach,Small,Unknown bird - small,Night,0,0,0,145.0
1996-10-14,Hawaii,Landing Roll,Medium,Unknown bird - medium,Day,0,0,0,140.0
1996-10-15,Massachusetts,Take-off run,Medium,Unknown bird - medium,Day,0,0,0,140.0
1996-10-16,Hawaii,Landing Roll,Medium,Unknown bird or bat,Day,0,0,0,128.0
1996-10-16,Pennsylvania,Landing Roll,Small,Rock pigeon,Day,0,0,0,120.0
1996-10-17,DC,Approach,Medium,Unknown bird - medium,Day,0,0,0,140.0
1996-10-17,Texas,Descent,Medium,Unknown bird - medium,Day,0,0,0,250.0
1996-10-17,Louisiana,Approach,Medium,Unknown bird or bat,Dusk,0,0,0,160.0
1996-10-17,Texas,Climb,Medium,Unknown bird - medium,Night,0,0,0,200.0
1996-10-17,New York,Descent,Medium,Unknown bird - medium,Night,0,0,0,140.0
1996-10-17,DC,Landing Roll,Small,Unknown bird - small,Day,0,0,0,100.0
1996-10-17,Pennsylvania,Approach,Small,Unknown bird - small,Night,0,0,0,140.0
1996-10-18,Tennessee,Climb,Large,Canada goose,Night,0,0,0,165.0
1996-10-18,Hawaii,Landing Roll,Medium,Unknown bird or bat,Day,0,0,0,140.0
1996-10-18,Tennessee,Approach,Medium,Unknown bird - medium,Dusk,0,0,0,150.0
1996-10-18,DC,Approach,Small,Unknown bird - small,Day,0,0,0,140.0
1996-10-18,Tennessee,Approach,Small,Unknown bird - small,Night,0,0,0,170.0
1996-10-18,Texas,Approach,Small,Unknown bird - small,Night,0,0,0,180.0
1996-10-19,Kentucky,Approach,Medium,Unknown bird - medium,Night,0,0,0,210.0
1996-10-19,California,Approach,Small,Unknown bird - small,Day,0,0,0,130.0
1996-10-19,Colorado,Approach,Small,Western meadowlark,Day,0,0,0,140.0
1996-10-20,North Carolina,Landing Roll,Large,White-tailed deer,Night,0,0,0,140.0
1996-10-20,California,Approach,Medium,Unknown bird - medium,Night,0,0,0,175.0
1996-10-20,Florida,Climb,Medium,Unknown bird - medium,Night,0,0,0,140.0
1996-10-20,Texas,Approach,Small,Unknown bird - small,Day,0,0,0,130.0
1996-10-21,New Jersey,Approach,Medium,Unknown bird or bat,Day,0,0,0,130.0
1996-10-21,Hawaii,Take-off run,Medium,Unknown bird - medium,Day,0,0,0,140.0
1996-10-21,Minnesota,Approach,Medium,Unknown bird - medium,Night,0,0,0,150.0
1996-10-21,Louisiana,Climb,Medium,Unknown bird - medium,Night,0,0,0,210.0
1996-10-21,DC,Take-off run,Small,Unknown bird - small,Day,0,0,0,80.0
1996-10-22,California,Climb,Small,Unknown bird - small,Day,0,0,0,145.0
1996-10-23,New York,Approach,Large,Unknown bird - large,Night,0,0,0,140.0
1996-10-23,Pennsylvania,Approach,Medium,Unknown bird - medium,Night,0,0,0,160.0
1996-10-23,Hawaii,Approach,Small,Unknown bird - small,Night,0,0,0,120.0
1996-10-24,New York,Landing Roll,Large,Canada goose,Night,0,0,0,140.0
1996-10-24,Maryland,Approach,Medium,Unknown bird - medium,Night,0,0,0,250.0
1996-10-24,Pennsylvania,Approach,Medium,Unknown bird - medium,Night,0,0,0,230.0
1996-10-24,Tennessee,Climb,Medium,Unknown bird - medium,Night,0,0,0,140.0
1996-10-24,Florida,Landing Roll,Small,Rock pigeon,Day,0,0,0,150.0
1996-10-25,Hawaii,Approach,Medium,Unknown bird - medium,Dawn,0,0,0,140.0
1996-10-25,Hawaii,Climb,Medium,Unknown bird - medium,Dusk,0,0,0,140.0
1996-10-26,Washington,Take-off run,Medium,Unknown bird - medium,Day,0,0,0,140.0
1996-10-26,New York,Approach,Medium,Unknown bird - medium,Day,0,0,0,140.0
1996-10-26,California,Landing Roll,Small,Rock pigeon,Day,0,0,0,140.0
1996-10-26,Pennsylvania,Approach,Small,Unknown bird - small,Night,0,0,0,140.0
1996-10-27,Michigan,Take-off run,Medium,Unknown bird - medium,Dusk,0,0,0,140.0
1996-10-27,Utah,Approach,Medium,Unknown bird - medium,Night,0,0,0,190.0
1996-10-27,Hawaii,Approach,Small,Pacific golden-plover,Day,0,0,0,115.0
1996-10-27,Texas,Approach,Small,Unknown bird - small,Night,0,0,0,190.0
1996-10-28,Texas,Approach,Medium,Unknown bird - medium,Day,0,0,0,140.0
1996-10-28,DC,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
1996-10-28,Maryland,Approach,Medium,Unknown bird - medium,Night,0,0,0,250.0
1996-10-28,Pennsylvania,Climb,Medium,Unknown bird - medium,Night,0,0,0,140.0
1996-10-28,DC,Approach,Small,Unknown bird - small,Night,0,0,0,140.0
1996-10-29,Texas,Climb,Medium,Unknown bird - medium,Day,0,0,0,155.0
1996-10-29,New York,Climb,Medium,Unknown bird - medium,Night,0,0,0,250.0
1996-10-29,Louisiana,Approach,Medium,Unknown bird or bat,Night,0,0,0,159.0
1996-10-29,Pennsylvania,Approach,Medium,Unknown bird - medium,Night,0,0,0,210.0
1996-10-29,Texas,Descent,Medium,Unknown bird - medium,Night,0,0,0,250.0
1996-10-29,Texas,Descent,Medium,Unknown bird - medium,Night,0,0,0,320.0
1996-10-29,Hawaii,Landing Roll,Small,Unknown bird - small,Day,0,0,0,110.0
1996-10-29,New Jersey,Approach,Small,Unknown bird - small,Night,0,0,0,250.0
1996-10-30,Illinois,Descent,Large,Canada goose,Day,0,0,0,250.0
1996-10-30,Louisiana,Take-off run,Medium,Unknown bird - medium,Day,0,0,0,140.0
1996-10-30,Illinois,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
1996-10-30,Louisiana,Climb,Medium,Unknown bird or bat,Night,0,0,0,120.0
1996-10-30,Missouri,Descent,Medium,Unknown bird - medium,Night,0,0,0,210.0
1996-10-30,Missouri,Approach,Small,Unknown bird - small,Night,0,0,0,200.0
1996-10-31,Indiana,Approach,Medium,Unknown bird - medium,Night,14850,742,15592,180.0
1996-10-31,Michigan,Approach,Medium,Unknown bird - medium,Night,0,0,0,120.0
1996-11-01,Ohio,Descent,Medium,Unknown bird - medium,Night,0,0,0,185.0
1996-11-01,Missouri,Approach,Medium,Unknown bird - medium,Night,0,0,0,200.0
1996-11-01,Hawaii,Take-off run,Medium,Unknown bird - medium,Night,0,0,0,100.0
1996-11-01,Arizona,Approach,Small,Unknown bird - small,Night,0,0,0,140.0
1996-11-01,Pennsylvania,Descent,Small,Unknown bird - small,Night,0,0,0,250.0
1996-11-02,Maryland,Approach,Medium,Unknown bird - medium,Night,0,0,0,170.0
1996-11-03,New Jersey,Approach,Large,Unknown bird - large,Night,0,0,0,250.0
1996-11-03,Pennsylvania,Landing Roll,Medium,Unknown bird - medium,Day,0,0,0,140.0
1996-11-03,Pennsylvania,Climb,Small,Unknown bird - small,Day,0,0,0,250.0
1996-11-04,New York,Climb,Medium,Unknown bird - medium,Night,0,0,0,250.0
1996-11-05,Kentucky,Landing Roll,Small,Unknown bird - small,Day,0,0,0,140.0
1996-11-07,Illinois,Approach,Medium,Unknown bird - medium,Night,0,0,0,170.0
1996-11-07,Texas,Approach,Medium,Unknown bird - medium,Night,0,0,0,240.0
1996-11-08,DC,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
1996-11-08,Hawaii,Climb,Small,Unknown bird - small,Day,0,0,0,130.0
1996-11-09,Pennsylvania,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
1996-11-09,California,Approach,Small,Unknown bird - small,Day,0,0,0,140.0
1996-11-09,Illinois,Landing Roll,Small,Unknown bird - small,Day,0,0,0,140.0
1996-11-09,Texas,Approach,Small,Unknown bird - small,Night,0,0,0,145.0
1996-11-10,Texas,Climb,Medium,Unknown bird - medium,Day,0,0,0,140.0
1996-11-10,Hawaii,Descent,Small,Unknown bird - small,Day,0,0,0,140.0
1996-11-10,Texas,Approach,Small,Unknown bird - small,Night,0,0,0,150.0
1996-11-11,Texas,Landing Roll,Medium,Unknown bird - medium,Day,0,0,0,140.0
1996-11-12,Texas,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
1996-11-13,DC,Approach,Medium,Ring-billed gull,Day,0,0,0,140.0
1996-11-14,Texas,Approach,Medium,Unknown bird - medium,Dusk,0,0,0,165.0
1996-11-14,New Jersey,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
1996-11-14,New York,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
1996-11-14,Pennsylvania,Descent,Medium,Unknown bird - medium,Night,0,0,0,250.0
1996-11-15,New Jersey,Approach,Medium,Unknown bird - medium,Night,0,0,0,250.0
1996-11-15,California,Approach,Small,Unknown bird - small,Night,0,0,0,150.0
1996-11-16,New York,Approach,Medium,Mallard,Night,0,0,0,135.0
1996-11-17,New York,Approach,Medium,Unknown bird - medium,Day,0,0,0,140.0
1996-11-17,California,Climb,Medium,Unknown bird - medium,Day,0,0,0,180.0
1996-11-17,Texas,Climb,Small,Unknown bird - small,Day,0,541823,541823,160.0
1996-11-17,Texas,Landing Roll,Small,Western meadowlark,Day,0,0,0,130.0
1996-11-18,Texas,Landing Roll,Medium,Unknown bird - medium,Day,0,0,0,140.0
1996-11-19,DC,Climb,Medium,Unknown bird - medium,Day,0,0,0,130.0
1996-11-19,DC,Climb,Medium,Unknown bird - medium,Night,0,0,0,210.0
1996-11-19,Kentucky,Take-off run,Small,Mourning dove,Day,0,0,0,80.0
1996-11-20,New Jersey,Approach,Medium,Red-tailed hawk,Day,0,0,0,140.0
1996-11-20,New York,Approach,Medium,Unknown bird - medium,Day,0,0,0,135.0
1996-11-20,California,Climb,Medium,Unknown bird - medium,Day,0,0,0,145.0
1996-11-20,Hawaii,Approach,Medium,Unknown bird - medium,Night,0,0,0,230.0
1996-11-20,Missouri,Climb,Small,Unknown bird - small,Day,0,0,0,170.0
1996-11-21,Texas,Climb,Medium,Unknown bird - medium,Day,0,0,0,140.0
1996-11-21,South Carolina,Approach,Medium,Unknown bird or bat,Night,0,0,0,160.0
1996-11-22,Texas,Climb,Medium,Unknown bird - medium,Dusk,0,0,0,140.0
1996-11-22,DC,Climb,Small,Mourning dove,Day,0,0,0,140.0
1996-11-22,Ohio,Climb,Small,Unknown bird - small,Night,0,0,0,170.0
1996-11-23,Utah,Approach,Large,Unknown bird - large,Dawn,0,0,0,140.0
1996-11-24,South Carolina,Approach,Medium,Unknown bird or bat,Day,0,0,0,230.0
1996-11-24,South Carolina,Approach,Medium,Unknown bird or bat,Dusk,0,0,0,130.0
1996-11-26,California,Approach,Medium,Unknown bird - medium,Day,0,0,0,140.0
1996-11-27,Pennsylvania,Approach,Large,Unknown bird - large,Night,0,0,0,130.0
1996-11-27,DC,Take-off run,Medium,Ring-billed gull,Day,0,0,0,140.0
1996-11-28,Texas,Climb,Small,Horned lark,Day,0,0,0,160.0
1996-11-29,Texas,Descent,Medium,Unknown bird - medium,Night,0,0,0,210.0
1996-12-01,Florida,Take-off run,Medium,Unknown bird - medium,Day,0,0,0,141.0
1996-12-02,Florida,Approach,Large,Unknown bird - large,Day,0,0,0,142.0
1996-12-02,DC,Take-off run,Small,European starling,Day,0,0,0,100.0
1996-12-02,DC,Climb,Small,European starling,Day,0,0,0,120.0
1996-12-02,South Carolina,Take-off run,Small,Killdeer,Day,0,0,0,120.0
1996-12-04,California,Take-off run,Medium,Unknown bird - medium,Day,0,0,0,90.0
1996-12-04,Louisiana,Take-off run,Medium,Red-tailed hawk,Day,0,0,0,140.0
1996-12-04,Louisiana,Take-off run,Medium,Unknown bird or bat,Dusk,0,0,0,130.0
1996-12-05,Tennessee,Approach,Medium,Unknown bird - medium,Day,0,0,0,140.0
1996-12-05,Missouri,Landing Roll,Small,Rock pigeon,Dawn,0,0,0,80.0
1996-12-05,California,Approach,Small,Unknown bird - small,Day,0,0,0,135.0
1996-12-05,Texas,Approach,Small,Blackbirds,Day,0,0,0,140.0
1996-12-07,Ohio,Approach,Medium,Unknown bird - medium,Night,0,0,0,160.0
1996-12-07,Texas,Approach,Small,Unknown bird - small,Night,0,0,0,140.0
1996-12-09,Hawaii,Climb,Small,Unknown bird - small,Day,0,0,0,130.0
1996-12-10,Louisiana,Approach,Medium,Unknown bird or bat,Dusk,0,0,0,160.0
1996-12-10,Utah,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
1996-12-10,Florida,Approach,Small,Unknown bird - small,Day,0,0,0,140.0
1996-12-11,New York,Climb,Medium,Unknown bird - medium,Day,0,0,0,150.0
1996-12-12,California,Approach,Large,Unknown bird - large,Night,0,0,0,160.0
1996-12-12,Florida,Climb,Medium,Unknown bird - medium,Day,0,0,0,250.0
1996-12-12,Kentucky,Take-off run,Small,European starling,Day,0,0,0,70.0
1996-12-12,Texas,Landing Roll,Small,Unknown bird - small,Dusk,0,0,0,130.0
1996-12-13,California,Approach,Medium,Unknown bird - medium,Day,0,0,0,140.0
1996-12-13,Hawaii,Landing Roll,Medium,Unknown bird - medium,Day,0,0,0,100.0
1996-12-13,California,Climb,Medium,Unknown bird - medium,Night,0,0,0,160.0
1996-12-13,Kentucky,Approach,Medium,Unknown bird - medium,Night,0,0,0,170.0
1996-12-14,Hawaii,Approach,Medium,Unknown bird - medium,Day,0,0,0,135.0
1996-12-14,New York,Climb,Small,Unknown bird - small,Day,0,0,0,140.0
1996-12-15,Missouri,Approach,Large,Unknown bird - large,Night,0,0,0,180.0
1996-12-15,California,Climb,Medium,Unknown bird - medium,Dusk,0,0,0,160.0
1996-12-15,Missouri,Climb,Small,Rock pigeon,Day,0,0,0,145.0
1996-12-16,Hawaii,Climb,Medium,Unknown bird - medium,Day,0,0,0,140.0
1996-12-16,Hawaii,Landing Roll,Small,Unknown bird - small,Day,0,0,0,120.0
1996-12-17,Hawaii,Approach,Small,Unknown bird - small,Day,0,0,0,125.0
1996-12-18,Minnesota,Approach,Large,Canada goose,Day,0,0,0,140.0
1996-12-18,Louisiana,Approach,Medium,Unknown bird or bat,Dusk,0,0,0,140.0
1996-12-18,Texas,Approach,Small,Unknown bird - small,Day,0,0,0,180.0
1996-12-19,Georgia,Climb,Medium,Unknown bird - medium,Night,0,0,0,190.0
1996-12-19,Hawaii,Approach,Small,Unknown bird - small,Day,0,0,0,130.0
1996-12-20,California,Approach,Medium,Unknown bird - medium,Night,0,0,0,130.0
1996-12-21,California,Take-off run,Medium,Unknown bird - medium,Day,0,0,0,140.0
1996-12-21,Hawaii,Approach,Small,Unknown bird - small,Day,0,0,0,130.0
1996-12-22,California,Take-off run,Medium,Unknown bird - medium,Day,0,0,0,140.0
1996-12-22,Hawaii,Landing Roll,Small,Zebra dove,Day,0,0,0,140.0
1996-12-23,California,Approach,Large,Unknown bird - large,Night,0,0,0,140.0
1996-12-23,Ohio,Approach,Small,Unknown bird - small,Dusk,0,0,0,138.0
1996-12-24,Ohio,Landing Roll,Medium,Unknown bird - medium,Dawn,0,0,0,120.0
1996-12-26,Oregon,Approach,Medium,Unknown bird - medium,Night,0,0,0,150.0
1996-12-26,Kentucky,Climb,Small,European starling,Day,0,0,0,122.0
1996-12-28,Louisiana,Take-off run,Medium,Unknown bird - medium,Dawn,0,0,0,155.0
1996-12-28,Texas,Approach,Small,Unknown bird - small,Day,0,0,0,125.0
1996-12-30,DC,Climb,Medium,Unknown bird - medium,Night,0,0,0,140.0
1996-12-31,Texas,Climb,Medium,Unknown bird - medium,Day,0,0,0,140.0
1997-01-01,Hawaii,Approach,Medium,Unknown bird - medium,Day,0,0,0,140.0
1997-01-02,Texas,Take-off run,Medium,Unknown bird - medium,Day,0,0,0,140.0
1997-01-02,DC,Approach,Small,European starling,Day,0,0,0,130.0
1997-01-03,California,Climb,Large,Unknown bird - large,Night,0,0,0,210.0
1997-01-03,California,Climb,Medium,Unknown bird - medium,Day,0,0,0,140.0
1997-01-03,California,Approach,Medium,Mallard,Night,0,148743,148743,140.0
1997-01-03,Hawaii,Landing Roll,Small,Pacific golden-plover,Dawn,0,0,0,120.0
1997-01-03,Kentucky,Approach,Small,Unknown bird - small,Day,0,0,0,140.0
1997-01-04,Florida,Take-off run,Large,Unknown bird - large,Day,0,0,0,140.0
1997-01-05,Texas,Approach,Medium,Unknown bird - medium,Night,0,0,0,210.0
1997-01-07,Utah,Climb,Medium,Unknown bird - medium,Night,0,0,0,140.0
1997-01-07,New York,Approach,Medium,Unknown bird - medium,Night,0,0,0,135.0
1997-01-09,Louisiana,Approach,Medium,Unknown bird or bat,Dusk,0,0,0,140.0
1997-01-09,Florida,Approach,Small,Unknown bird - small,Day,0,0,0,150.0
1997-01-10,Colorado,Approach,Small,Unknown bird - small,Night,0,0,0,140.0
1997-01-11,Washington,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
1997-01-12,California,Landing Roll,Medium,Unknown bird - medium,Day,0,0,0,140.0
1997-01-12,North Carolina,Approach,Medium,Unknown bird - medium,Night,0,0,0,200.0
1997-01-13,Utah,Approach,Medium,Unknown bird - medium,Day,0,0,0,140.0
1997-01-13,Hawaii,Landing Roll,Small,Barn owl,Day,0,0,0,140.0
1997-01-14,Utah,Approach,Small,Unknown bird - small,Day,0,0,0,140.0
1997-01-14,Utah,Landing Roll,Small,Unknown bird - small,Day,0,0,0,135.0
1997-01-16,Utah,Take-off run,Small,Unknown bird - small,Day,0,0,0,110.0
1997-01-17,California,Approach,Medium,Unknown bird - medium,Night,0,0,0,170.0
1997-01-19,Louisiana,Approach,Medium,Unknown bird or bat,Night,0,0,0,140.0
1997-01-19,Louisiana,Approach,Small,Unknown bird - small,Day,0,0,0,142.0
1997-01-21,Louisiana,Approach,Medium,Unknown bird or bat,Day,0,0,0,160.0
1997-01-21,Louisiana,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
1997-01-24,Hawaii,Approach,Medium,Unknown bird - medium,Dawn,0,0,0,126.0
1997-01-24,Louisiana,Climb,Medium,Unknown bird or bat,Day,0,0,0,140.0
1997-01-25,DC,Climb,Medium,Ring-billed gull,Day,0,0,0,145.0
1997-01-25,Illinois,Climb,Medium,Unknown bird - medium,Day,0,0,0,145.0
1997-01-25,California,Take-off run,Medium,Unknown bird - medium,Day,0,0,0,140.0
1997-01-25,DC,Take-off run,Medium,Ring-billed gull,Day,0,0,0,128.0
1997-01-26,New York,Approach,Medium,Unknown bird - medium,Dusk,0,0,0,140.0
1997-01-27,California,Approach,Medium,Unknown bird - medium,Night,2893,4050,6943,120.0
1997-01-28,DC,Approach,Medium,Ring-billed gull,Day,0,0,0,140.0
1997-01-30,California,Landing Roll,Small,Unknown bird - small,Day,0,0,0,85.0
1997-02-01,Massachusetts,Take-off run,Medium,Unknown bird - medium,Day,0,0,0,140.0
1997-02-03,Arizona,Climb,Medium,Unknown bird - medium,Dawn,0,0,0,200.0
1997-02-03,Hawaii,Landing Roll,Small,Barn owl,Dawn,0,0,0,135.0
1997-02-03,Massachusetts,Take-off run,Small,Unknown bird - small,Day,0,0,0,140.0
1997-02-04,California,Take-off run,Medium,Unknown bird - medium,Day,0,0,0,140.0
1997-02-05,Texas,Approach,Small,Unknown bird - small,Day,0,0,0,120.0
1997-02-05,Florida,Approach,Small,Unknown bird - small,Night,0,0,0,140.0
1997-02-07,South Carolina,Approach,Medium,Unknown bird or bat,Day,0,0,0,140.0
1997-02-07,Pennsylvania,Approach,Small,Unknown bird - small,Day,0,0,0,137.0
1997-02-09,Texas,Climb,Medium,Unknown bird - medium,Day,0,0,0,140.0
1997-02-10,Louisiana,Approach,Medium,Unknown bird - medium,Night,0,0,0,125.0
1997-02-11,Oregon,Take-off run,Medium,Unknown bird or bat,Day,0,0,0,140.0
1997-02-11,Hawaii,Approach,Small,Unknown bird - small,Day,0,0,0,140.0
1997-02-12,Texas,Take-off run,Medium,Unknown bird - medium,Day,0,0,0,128.0
1997-02-12,California,Approach,Small,Unknown bird - small,Day,0,0,0,140.0
1997-02-18,Texas,Take-off run,Medium,Unknown bird - medium,Day,0,0,0,100.0
1997-02-18,Pennsylvania,Climb,Small,Mourning dove,Day,0,0,0,170.0
1997-02-18,Hawaii,Approach,Small,Unknown bird - small,Night,0,0,0,140.0
1997-02-20,Hawaii,Landing Roll,Medium,Unknown bird or bat,Day,0,0,0,140.0
1997-02-20,Louisiana,Landing Roll,Medium,Unknown bird - medium,Day,0,0,0,120.0
1997-02-20,Texas,Approach,Small,European starling,Day,0,0,0,140.0
1997-02-20,Texas,Landing Roll,Small,Unknown bird - small,Day,0,0,0,100.0
1997-02-21,Texas,Approach,Small,Unknown bird - small,Day,0,0,0,140.0
1997-02-22,Texas,Approach,Medium,Unknown bird - medium,Day,0,0,0,140.0
1997-02-22,Hawaii,Climb,Medium,Unknown bird - medium,Day,0,0,0,130.0
1997-02-22,Florida,Approach,Medium,Unknown bird - medium,Night,0,0,0,210.0
1997-02-22,North Carolina,Take-off run,Small,Unknown bird - small,Day,0,0,0,100.0
1997-02-22,Florida,Approach,Small,Unknown bird - small,Night,0,0,0,135.0
1997-02-23,Texas,Approach,Small,Unknown bird - small,Day,0,0,0,130.0
1997-02-23,Indiana,Climb,Small,Unknown bird - small,Day,0,0,0,140.0
1997-02-24,Colorado,Climb,Large,Unknown bird - large,Day,0,0,0,140.0
1997-02-26,California,Climb,Medium,Unknown bird - medium,Night,0,0,0,175.0
1997-02-27,Pennsylvania,Approach,Medium,Unknown bird - medium,Day,0,0,0,140.0
1997-02-27,Hawaii,Climb,Small,Unknown bird - small,Day,0,0,0,140.0
1997-02-28,South Carolina,Approach,Large,Unknown bird - large,Night,0,0,0,200.0
1997-03-01,California,Climb,Medium,Unknown bird - medium,Day,0,0,0,140.0
1997-03-02,Tennessee,Climb,Small,Unknown bird - small,Day,0,0,0,150.0
1997-03-03,Illinois,Take-off run,Medium,Red-tailed hawk,Day,0,0,0,140.0
1997-03-03,Texas,Climb,Medium,Unknown bird - medium,Dusk,0,0,0,140.0
1997-03-03,California,Climb,Medium,Unknown bird - medium,Night,0,0,0,170.0
1997-03-04,Kentucky,Approach,Large,Unknown bird - large,Night,0,0,0,230.0
1997-03-04,DC,Approach,Medium,Unknown bird - medium,Day,0,0,0,120.0
1997-03-04,DC,Approach,Medium,Unknown bird - medium,Night,0,0,0,175.0
1997-03-05,Pennsylvania,Climb,Large,Unknown bird - large,Night,0,0,0,160.0
1997-03-05,DC,Approach,Medium,Unknown bird - medium,Day,0,0,0,140.0
1997-03-06,California,Approach,Medium,Unknown bird - medium,Night,0,0,0,125.0
1997-03-06,Tennessee,Approach,Small,European starling,Day,0,0,0,120.0
1997-03-07,Utah,Climb,Large,Unknown bird - large,Day,0,0,0,140.0
1997-03-07,Missouri,Approach,Small,Unknown bird - small,Day,0,0,0,210.0
1997-03-08,Tennessee,Climb,Medium,Red-tailed hawk,Dawn,0,0,0,140.0
1997-03-08,Texas,Climb,Medium,Unknown bird - medium,Day,0,0,0,160.0
1997-03-08,Pennsylvania,Climb,Medium,Unknown bird - medium,Night,0,0,0,140.0
1997-03-09,Tennessee,Approach,Medium,Unknown bird - medium,Day,0,0,0,135.0
1997-03-09,Pennsylvania,Climb,Small,Unknown bird - small,Night,0,0,0,140.0
1997-03-10,California,Descent,Large,Unknown bird - large,Night,0,0,0,250.0
1997-03-10,North Carolina,Approach,Medium,Unknown bird - medium,Day,0,0,0,90.0
1997-03-10,Illinois,Approach,Small,Unknown bird - small,Day,0,0,0,160.0
1997-03-11,Utah,Approach,Medium,Unknown bird - medium,Day,0,0,0,140.0
