us_gross,worldwide_gross,production_budget,release_date,distributor,source,major_genre,rotten_tomatoes_rating,imdb_rating,imdb_votes
0.0,0.0,32000000.0,Dec 31 2004,Warner Bros.,Original Screenplay,Drama,55.0,5.7,1762.0
254683.0,254683.0,7000000.0,Feb 14 2003,ThinkFilm,Original Screenplay,Drama,55.0,6.2,8583.0
119436770.0,287389685.0,82500000.0,Jul 24 2009,Walt Disney Pictures,Original Screenplay,Adventure,22.0,5.0,9633.0
38432823.0,41480851.0,30000000.0,Sep 15 2006,Sony Pictures,Based on Real Life Events,Drama,41.0,6.8,12400.0
14018296.0,15976468.0,8000000.0,Aug 07 2002,Fox Searchlight,Original Screenplay,Comedy,81.0,6.6,21460.0
30113491.0,68349884.0,20000000.0,Oct 25 2002,Warner Bros.,Original Screenplay,Horror,13.0,5.3,25891.0
13052741.0,13052741.0,36000000.0,Dec 20 1996,Sony Pictures,Based on Real Life Events,Drama,50.0,6.4,5276.0
17951431.0,22861785.0,22000000.0,Sep 14 2001,Sony Pictures,Original Screenplay,Thriller/Suspense,21.0,5.6,10629.0
115802596.0,237702596.0,120000000.0,Feb 16 2007,Sony Pictures,Based on Comic/Graphic Novel,Action,26.0,5.2,63235.0
13252641.0,26612350.0,20000000.0,Sep 19 2008,Paramount Pictures,Original Screenplay,Romantic Comedy,85.0,4.7,310.0
12008642.0,44567606.0,10000000.0,Dec 19 2000,Paramount Vantage,Original Screenplay,Thriller/Suspense,56.0,6.7,28488.0
6087542.0,7266209.0,54000000.0,Aug 01 2003,Sony Pictures,Original Screenplay,Romantic Comedy,6.0,2.4,29031.0
48169156.0,48169156.0,50000000.0,Aug 22 1997,Walt Disney Pictures,Original Screenplay,Drama,55.0,5.5,23807.0
150201498.0,302469019.0,175000000.0,Aug 07 2009,Paramount Pictures,Based on Toy,Action,55.0,5.8,47052.0
28871190.0,28871190.0,24000000.0,Dec 21 1999,Sony Pictures,Based on Real Life Events,Drama,53.0,6.4,15106.0
187683805.0,457683805.0,103000000.0,May 05 2000,Sony Pictures,Original Screenplay,Action,77.0,8.3,279512.0
4273372.0,4273372.0,8500000.0,Sep 21 2001,20th Century Fox,Original Screenplay,Musical,7.0,2.0,13778.0
4167493.0,4967493.0,30000000.0,Jan 22 1999,Sony Pictures,Remake,Drama,19.0,4.7,2726.0
35017297.0,59183821.0,25000000.0,Sep 21 2007,Lionsgate,Original Screenplay,Romantic Comedy,5.0,5.6,29013.0
8434601.0,8434601.0,28000000.0,Aug 24 2001,Screen Media Films,Original Screenplay,Action,55.0,6.4,15106.0
136801374.0,286601374.0,60000000.0,Dec 10 1999,Warner Bros.,Based on Book/Short Story,Drama,77.0,8.4,198916.0
375474.0,375474.0,20000000.0,Apr 22 2005,IFC Films,Based on Book/Short Story,Drama,25.0,6.0,1443.0
240425.0,1375194.0,5000000.0,Aug 03 2007,Eros Entertainment,Based on Book/Short Story,Drama,40.0,8.1,50881.0
31501218.0,54601218.0,7000000.0,Oct 07 2005,Warner Independent,Based on Real Life Events,Drama,55.0,7.7,42797.0
102705852.0,149705852.0,60000000.0,Jun 18 1999,Paramount Pictures,Based on Book/Short Story,Drama,22.0,6.1,23570.0
1638202.0,1638202.0,10000000.0,Feb 04 2000,Walt Disney Pictures,Original Screenplay,Comedy,24.0,5.4,3607.0
16875273.0,28383441.0,6500000.0,Apr 09 1999,Sony Pictures,Original Screenplay,Black Comedy,92.0,6.4,15106.0
4283255.0,27610873.0,33000000.0,May 12 2006,Walt Disney Pictures,Original Screenplay,Drama,55.0,6.9,16809.0
10037390.0,10037390.0,1000000.0,Aug 18 2000,Sony Pictures,Remake,Action,55.0,6.4,15106.0
14334645.0,16910708.0,30000000.0,Apr 30 2004,Lionsgate,Original Screenplay,Thriller/Suspense,4.0,4.7,13866.0
136314294.0,376000000.0,125000000.0,May 19 1998,Sony Pictures,Remake,Action,25.0,4.8,59455.0
277233.0,277233.0,40000.0,Aug 25 2000,Warner Bros.,Original Screenplay,Drama,55.0,6.4,15106.0
101643008.0,232643008.0,103300000.0,Jun 09 2000,Warner Bros.,Original Screenplay,Drama,55.0,6.4,2940.0
27276.0,27276.0,16000000.0,Dec 31 2008,ThinkFilm,Based on Play,Drama,34.0,6.2,1926.0
138433435.0,225933435.0,10000000.0,Feb 20 1987,Miramax,Original Screenplay,Drama,97.0,8.1,150415.0
41300105.0,41300105.0,18000000.0,Dec 26 2001,USA Films,Original Screenplay,Comedy,86.0,7.3,36648.0
5108820.0,12591270.0,14000000.0,Apr 21 2000,Warner Bros.,Original Screenplay,Drama,28.0,6.4,15106.0
90648202.0,147914546.0,22000000.0,Sep 22 2007,Walt Disney Pictures,Original Screenplay,Comedy,27.0,6.3,14984.0
11634362.0,22106210.0,12000000.0,Dec 12 2003,Lionsgate,Based on Book/Short Story,Drama,71.0,7.1,23493.0
71423726.0,90523726.0,45000000.0,Dec 25 1999,Dreamworks SKG,Original Screenplay,Comedy,89.0,7.2,52507.0
12178602.0,24325623.0,4000000.0,Aug 04 2000,Fine Line,Original Screenplay,Comedy,63.0,6.8,8543.0
2956339.0,3036736.0,9000000.0,Jun 01 2007,Picturehouse,Based on Real Life Events,Drama,59.0,6.2,2084.0
10166502.0,10597070.0,60000000.0,Aug 12 2005,Miramax,Based on Book/Short Story,Action,36.0,6.8,8894.0
115879.0,115879.0,3000000.0,Mar 21 2008,Anchor Bay Entertainment,Original Screenplay,Comedy,55.0,6.1,3346.0
33579798.0,81079798.0,25500000.0,Aug 31 2005,Focus Features,Based on Book/Short Story,Drama,83.0,7.6,50763.0
26782316.0,32381151.0,2500000.0,Jul 28 2004,Fox Searchlight,Original Screenplay,Drama,86.0,7.9,92594.0
305260.0,206005260.0,6000000.0,Jun 16 1978,Paramount Pictures,Based on Musical/Opera,Musical,83.0,7.0,60146.0
35053660.0,84788541.0,100000000.0,Mar 12 2010,Universal,Based on Factual Book/Article,Drama,55.0,7.1,26759.0
105263257.0,174463257.0,55000000.0,Jul 16 1997,Walt Disney Pictures,Based on TV,Comedy,54.0,5.3,19685.0
37899638.0,105299638.0,80000000.0,Aug 26 2005,Miramax/Dimension,Original Screenplay,Adventure,37.0,5.9,43532.0
14589444.0,18589444.0,25000000.0,Apr 09 2004,20th Century Fox,Original Screenplay,Romantic Comedy,56.0,7.0,5614.0
260044825.0,345141403.0,123000000.0,Nov 17 2000,Universal,Based on Book/Short Story,Comedy,53.0,5.7,40310.0
25031037.0,50187789.0,53000000.0,Apr 06 2007,Weinstein/Dimension,Original Screenplay,Horror,55.0,7.9,82770.0
30981850.0,46437122.0,40000000.0,Nov 09 2005,Paramount Pictures,Original Screenplay,Drama,16.0,4.0,18126.0
56068547.0,185724838.0,30000000.0,Oct 05 2005,Dreamworks SKG,Original Screenplay,Adventure,95.0,7.9,38158.0
1115313.0,1167524.0,500000.0,Jun 09 2000,Sony Pictures Classics,Original Screenplay,Comedy,56.0,5.8,2486.0
28084357.0,28084357.0,15000000.0,Apr 11 1997,Walt Disney Pictures,Original Screenplay,Black Comedy,55.0,7.4,41523.0
39143839.0,68643839.0,20000000.0,Oct 13 2006,Sony Pictures,Remake,Horror,10.0,4.6,16024.0
110359362.0,187281115.0,10000000.0,Oct 22 2004,Sony Pictures,Remake,Horror,39.0,5.7,43218.0
161094625.0,250294625.0,75000000.0,Jun 25 2010,Sony Pictures,Original Screenplay,Comedy,9.0,5.8,13488.0
3330230.0,6030230.0,2000000.0,Mar 03 2000,Artisan,Original Screenplay,Drama,55.0,6.4,15106.0
68915888.0,102115888.0,35000000.0,Mar 25 2005,Sony Pictures,Remake,Comedy,43.0,5.7,15789.0
14967182.0,19417182.0,40000000.0,Oct 06 2000,Warner Bros.,Remake,Drama,12.0,4.8,14196.0
11560259.0,11560259.0,10000000.0,Mar 09 2001,Miramax,Original Screenplay,Romantic Comedy,45.0,5.5,9350.0
1569918.0,9438074.0,17000000.0,Oct 17 2003,Walt Disney Pictures,Based on Real Life Events,Drama,54.0,6.8,8778.0
3051221.0,23788368.0,11000000.0,Jan 31 2003,Universal,Original Screenplay,Comedy,55.0,5.5,9239.0
15543862.0,17430594.0,20000000.0,Jan 17 2003,MGM,Original Screenplay,Romantic Comedy,55.0,5.5,8147.0
6217849.0,8764007.0,5500000.0,Jul 20 2001,MGM,Based on Comic/Graphic Novel,Comedy,92.0,7.7,42973.0
33392973.0,38512850.0,15000000.0,Aug 28 2009,Weinstein/Dimension,Original Screenplay,Horror,55.0,4.5,9284.0
118823091.0,202823091.0,75000000.0,Jul 20 2007,New Line,Remake,Musical,91.0,7.2,41511.0
17394881.0,17394881.0,8000000.0,Jan 16 1998,Universal,Original Screenplay,Comedy,29.0,6.3,18791.0
4501094.0,7129670.0,18000000.0,Dec 25 1996,Sony Pictures,Based on Play,Drama,94.0,6.0,5147.0
1577287.0,2288841.0,2000000.0,May 12 2000,Miramax,Based on Play,Drama,71.0,6.0,5147.0
0.0,0.0,50000000.0,Dec 31 1969,Sony Pictures,Based on Book/Short Story,Drama,55.0,6.4,15106.0
227946274.0,624346274.0,150000000.0,Jul 02 2008,Sony Pictures,Original Screenplay,Action,40.0,6.5,100822.0
15849032.0,38344430.0,47000000.0,Jan 05 2007,Lionsgate,Original Screenplay,Comedy,55.0,3.9,4678.0
64506874.0,163403799.0,60000000.0,Jun 13 2008,20th Century Fox,Original Screenplay,Thriller/Suspense,18.0,5.2,72259.0
2039192.0,2039192.0,1700000.0,Oct 01 1999,Miramax,Original Screenplay,Comedy,82.0,7.5,198.0
1024640.0,1881243.0,950000.0,Apr 14 2006,Lionsgate,Original Screenplay,Horror,55.0,7.2,45791.0
3337931.0,5963961.0,2000000.0,Nov 10 2006,MGM,Original Screenplay,Drama,48.0,7.0,26347.0
56653.0,56653.0,5500000.0,May 17 2002,Warner Bros.,Original Screenplay,Drama,55.0,4.9,2758.0
1818681.0,6294140.0,7300000.0,Apr 30 2010,Samuel Goldwyn Films,Original Screenplay,Thriller/Suspense,55.0,7.4,14297.0
48237389.0,70237389.0,25000000.0,Aug 22 2008,Sony Pictures,Original Screenplay,Comedy,39.0,5.5,18964.0
17044981.0,20940428.0,7000000.0,Jul 22 2005,Lionsgate,Original Screenplay,Horror,54.0,6.9,36082.0
12634962.0,16829545.0,7000000.0,Apr 11 2003,Lionsgate,Original Screenplay,Horror,55.0,5.5,3311.0
10199354.0,13767816.0,7000000.0,Oct 10 2003,Artisan,Based on Game,Horror,55.0,6.5,5541.0
67286731.0,107336658.0,78000000.0,Mar 05 2004,Walt Disney Pictures,Original Screenplay,Western,46.0,6.6,23604.0
51100486.0,123100486.0,25000000.0,Jan 28 2005,20th Century Fox,Original Screenplay,Thriller/Suspense,12.0,5.6,30891.0
51386611.0,110011106.0,17500000.0,Dec 16 2005,Weinstein Co.,Traditional/Legend/Fairytale,Comedy,55.0,6.7,20461.0
0.0,0.0,90000000.0,Dec 17 2010,Sony Pictures,Original Screenplay,Romantic Comedy,55.0,6.4,15106.0
37788228.0,38283765.0,35200000.0,Mar 28 2003,Dreamworks SKG,Original Screenplay,Comedy,30.0,5.1,8447.0
3067312.0,3643900.0,6000000.0,Jul 20 2001,Fine Line,Based on Musical/Opera,Musical,92.0,7.6,14766.0
18098433.0,52858433.0,20000000.0,Feb 11 2005,Walt Disney Pictures,Based on Book/Short Story,Adventure,80.0,6.3,1605.0
21567853.0,21567853.0,25000000.0,May 01 1998,Walt Disney Pictures,Original Screenplay,Drama,80.0,6.8,14494.0
23483357.0,28483168.0,35000000.0,Nov 09 2001,New Line,Original Screenplay,Action,66.0,3.2,77.0
75986503.0,160388063.0,82500000.0,Jul 11 2008,Universal,Based on Comic/Graphic Novel,Action,55.0,7.3,61902.0
59623958.0,99823958.0,60000000.0,Apr 02 2004,Sony Pictures,Based on Comic/Graphic Novel,Action,81.0,6.8,67763.0
37485528.0,43340302.0,50000000.0,May 28 2004,Walt Disney Pictures,Original Screenplay,Comedy,22.0,5.7,10526.0
1029017.0,1033810.0,6500000.0,Jul 23 2004,Warner Independent,Based on Book/Short Story,Drama,48.0,6.7,7180.0
53652140.0,177352140.0,17000000.0,Aug 27 2004,Miramax,Original Screenplay,Action,55.0,6.4,15106.0
10494147.0,10845127.0,15000000.0,Mar 24 2000,20th Century Fox,Original Screenplay,Drama,18.0,4.6,4929.0
11050094.0,92863945.0,12000000.0,Dec 03 2004,Sony Pictures Classics,Original Screenplay,Action,55.0,6.4,15106.0
10397365.0,10397365.0,14000000.0,Feb 02 2001,Universal,Original Screenplay,Romantic Comedy,9.0,4.8,6574.0
91188905.0,180188905.0,80000000.0,Jul 23 1999,Dreamworks SKG,Based on Book/Short Story,Horror,17.0,4.6,31808.0
41543207.0,63781100.0,42000000.0,Apr 05 2002,20th Century Fox,Based on Book/Short Story,Thriller/Suspense,31.0,6.1,14428.0
27277055.0,47881663.0,20000000.0,Mar 31 2000,Walt Disney Pictures,Based on Book/Short Story,Comedy,92.0,7.6,69740.0
12801190.0,12801190.0,15000000.0,Sep 01 2000,Miramax/Dimension,Original Screenplay,Action,55.0,4.3,8421.0
226792.0,226792.0,10000000.0,Oct 26 2001,Walt Disney Pictures,Original Screenplay,Drama,20.0,6.1,2205.0
90556401.0,251056401.0,11000000.0,Oct 24 2008,Walt Disney Pictures,Based on TV,Musical,66.0,3.7,18587.0
2730296.0,13425589.0,3700000.0,Nov 21 2006,Fox Searchlight,Based on Play,Comedy,63.0,6.7,10293.0
31493782.0,59993782.0,32000000.0,Sep 23 2005,New Line,Based on Comic/Graphic Novel,Drama,87.0,7.6,79738.0
177784257.0,366784257.0,55000000.0,Feb 11 2005,Sony Pictures,Original Screenplay,Romantic Comedy,69.0,5.7,89.0
39687694.0,99965792.0,17500000.0,Nov 21 2007,20th Century Fox,Original Screenplay,Action,14.0,6.8,520.0
38108728.0,43231984.0,12000000.0,Apr 25 2008,Warner Bros.,Original Screenplay,Comedy,54.0,6.7,42358.0
18225165.0,18225165.0,9000000.0,Jul 30 2004,New Line,Original Screenplay,Comedy,74.0,7.2,56030.0
4714090.0,4714090.0,8000000.0,May 12 2000,Trimark,Original Screenplay,Comedy,17.0,4.7,1840.0
20804166.0,37466538.0,15000000.0,Mar 23 2007,20th Century Fox,Remake,Horror,55.0,5.0,17948.0
41778863.0,69623713.0,17000000.0,Mar 10 2006,Fox Searchlight,Remake,Horror,49.0,6.5,43747.0
2775593.0,12031443.0,28000000.0,Oct 03 2008,MGM,Based on Book/Short Story,Comedy,36.0,6.7,25756.0
15567860.0,19233280.0,25000000.0,Nov 15 2002,Sony Pictures,Original Screenplay,Action,2.0,4.1,6909.0
55041738.0,55041738.0,17000000.0,Aug 05 1998,Miramax,Original Screenplay,Horror,55.0,6.4,15106.0
30259652.0,37659652.0,15000000.0,Jul 12 2002,Miramax/Dimension,Original Screenplay,Horror,55.0,3.9,13181.0
12069719.0,12069719.0,60000000.0,Oct 09 1998,Walt Disney Pictures,Original Screenplay,Comedy,12.0,4.7,9105.0
31841299.0,50164027.0,20000000.0,Nov 26 2008,Focus Features,Based on Real Life Events,Drama,94.0,3.6,479.0
4886216.0,4898285.0,9000000.0,Aug 22 2008,Focus Features,Original Screenplay,Comedy,64.0,6.4,9017.0
65281781.0,71281781.0,6500000.0,Feb 01 2008,Walt Disney Pictures,Based on Real Life Events,Concert/Performance,71.0,6.4,15106.0
50026353.0,76482461.0,110000000.0,Apr 02 2004,Walt Disney Pictures,Original Screenplay,Comedy,54.0,5.4,4772.0
27669725.0,80583311.0,50000000.0,Feb 09 2007,Weinstein Co.,Based on Book/Short Story,Thriller/Suspense,15.0,6.0,28690.0
277322503.0,465132119.0,35000000.0,Jun 05 2009,Warner Bros.,Original Screenplay,Comedy,78.0,7.9,127634.0
36037909.0,51867723.0,40000000.0,Feb 18 2000,Sony Pictures,Original Screenplay,Comedy,12.0,4.3,6098.0
7164995.0,7164995.0,25000000.0,Apr 06 2007,Walt Disney Pictures,Based on Real Life Events,Drama,85.0,6.9,9171.0
67383924.0,72383924.0,20000000.0,Apr 18 2003,Walt Disney Pictures,Based on Book/Short Story,Drama,77.0,7.1,19388.0
63280000.0,205190324.0,85000000.0,Dec 08 2006,Sony Pictures,Original Screenplay,Romantic Comedy,47.0,6.9,48215.0
73209340.0,191200000.0,90000000.0,Aug 04 2000,Sony Pictures,Original Screenplay,Horror,28.0,5.5,41499.0
304124.0,1261792.0,1400000.0,Apr 29 2005,Fine Line,Original Screenplay,Drama,55.0,6.4,15106.0
10513979.0,10513979.0,15000000.0,Nov 25 1998,Warner Bros.,Original Screenplay,Black Comedy,31.0,4.7,4806.0
30272254.0,62192232.0,18000000.0,Dec 05 2003,Universal,Original Screenplay,Drama,20.0,4.6,13026.0
12834849.0,13174426.0,27000000.0,Jun 10 2005,Paramount Pictures,Based on TV,Comedy,14.0,2.6,5012.0
8117637.0,8224998.0,15000000.0,May 05 2006,New Line,Based on Book/Short Story,Comedy,26.0,5.3,2830.0
60110313.0,81529000.0,30000000.0,May 29 1998,20th Century Fox,Original Screenplay,Drama,23.0,5.3,9168.0
154529439.0,297133947.0,85000000.0,Mar 14 2008,20th Century Fox,Based on Book/Short Story,Adventure,55.0,7.2,31323.0
17544812.0,33606409.0,7500000.0,Jun 08 2007,Lionsgate,Original Screenplay,Horror,45.0,5.4,31511.0
34636443.0,77636443.0,75000000.0,Mar 11 2005,Miramax,Based on Book/Short Story,Action,55.0,7.3,3070.0
47326473.0,80578934.0,4800000.0,Jan 06 2006,Lionsgate,Original Screenplay,Horror,55.0,5.7,64642.0
13938332.0,14334401.0,25000000.0,Aug 03 2007,Paramount Pictures,Original Screenplay,Comedy,40.0,6.5,22250.0
41675994.0,108775994.0,25000000.0,Dec 27 2002,Paramount Pictures,Based on Book/Short Story,Drama,80.0,7.6,44618.0
15652637.0,23889158.0,18000000.0,Oct 26 2001,New Line,Original Screenplay,Drama,46.0,7.5,19308.0
132675402.0,164675402.0,20000000.0,Mar 07 2003,Walt Disney Pictures,Original Screenplay,Comedy,34.0,5.4,16242.0
32064800.0,70064800.0,35000000.0,May 06 2005,Warner Bros.,Remake,Horror,25.0,5.4,32159.0
14108518.0,14108518.0,16000000.0,Jul 18 2003,New Line,Based on Book/Short Story,Drama,29.0,5.4,5292.0
31155435.0,31260435.0,12000000.0,Dec 21 2001,Universal,Original Screenplay,Comedy,27.0,5.5,14470.0
14010363.0,14010363.0,12000000.0,Aug 06 1997,Gramercy,Original Screenplay,Comedy,55.0,6.4,15106.0
261987880.0,878987880.0,100000000.0,Nov 15 2002,Warner Bros.,Based on Book/Short Story,Adventure,82.0,7.2,120063.0
249538952.0,795538952.0,130000000.0,Jun 04 2004,Warner Bros.,Based on Book/Short Story,Adventure,90.0,7.7,108928.0
290013036.0,896013036.0,150000000.0,Nov 18 2005,Warner Bros.,Based on Book/Short Story,Adventure,88.0,7.6,111946.0
292004738.0,938468864.0,150000000.0,Jul 11 2007,Warner Bros.,Based on Book/Short Story,Adventure,78.0,7.4,104074.0
301959197.0,937499905.0,250000000.0,Jul 15 2009,Warner Bros.,Based on Book/Short Story,Adventure,83.0,7.3,73720.0
317557891.0,976457891.0,125000000.0,Nov 16 2001,Warner Bros.,Based on Book/Short Story,Adventure,55.0,7.2,132238.0
198000317.0,385000317.0,85000000.0,Nov 17 2006,Warner Bros.,Original Screenplay,Adventure,74.0,6.7,42369.0
99112101.0,250700000.0,70000000.0,Jun 15 1997,Walt Disney Pictures,Based on Book/Short Story,Adventure,84.0,6.8,21902.0
40222729.0,44102389.0,21000000.0,Sep 14 2001,Paramount Pictures,Based on Book/Short Story,Drama,38.0,4.1,165.0
19870567.0,19870567.0,70000000.0,Jan 16 1998,Paramount Pictures,Original Screenplay,Action,26.0,5.6,14375.0
75383563.0,75383563.0,60000000.0,May 15 1998,Walt Disney Pictures,Based on Book/Short Story,Drama,71.0,6.3,15831.0
196067.0,196067.0,7000000.0,Jun 13 2003,Warner Bros.,Original Screenplay,Drama,55.0,6.3,1342.0
539285.0,1178175.0,3750000.0,Aug 11 2006,Sony Pictures Classics,Original Screenplay,Drama,55.0,7.5,1519.0
11965282.0,26735797.0,12500000.0,Sep 11 2009,Summit Entertainment,Remake,Horror,22.0,5.1,7097.0
19076815.0,33076815.0,70000000.0,Feb 15 2002,MGM,Based on Book/Short Story,Drama,58.0,6.2,19541.0
51019112.0,104019112.0,45000000.0,Apr 29 2005,Walt Disney Pictures,Based on Book/Short Story,Comedy,60.0,6.6,61513.0
3681066.0,5208449.0,2850000.0,Jun 10 2005,Lionsgate,Original Screenplay,Horror,55.0,5.4,165.0
23618786.0,79197493.0,16000000.0,Apr 20 2007,Focus Features,Original Screenplay,Comedy,91.0,8.0,129779.0
104257.0,5422740.0,3300000.0,May 05 2000,Miramax,Original Screenplay,Drama,55.0,6.6,9455.0
217581231.0,491581231.0,165000000.0,Mar 26 2010,Paramount Pictures,Based on Book/Short Story,Comedy,98.0,8.2,28556.0
12784713.0,14584713.0,22000000.0,Oct 01 2004,Fox Searchlight,Original Screenplay,Comedy,62.0,6.8,35878.0
132177234.0,245360480.0,137000000.0,Jun 20 2003,Universal,Based on Comic/Graphic Novel,Action,62.0,5.7,70844.0
134806913.0,263349257.0,137500000.0,Jun 13 2008,Universal,Based on Comic/Graphic Novel,Adventure,66.0,7.1,82419.0
100138851.0,325500000.0,100000000.0,Jun 21 1996,Walt Disney Pictures,Based on Book/Short Story,Adventure,73.0,6.5,19479.0
34234008.0,45016494.0,55000000.0,Mar 14 2003,Paramount Pictures,Original Screenplay,Action,31.0,5.8,18941.0
334041.0,367582.0,500000.0,Feb 13 1998,MGM,Original Screenplay,Drama,55.0,6.4,15106.0
14700000.0,44468574.0,15000000.0,Jun 26 2009,Summit Entertainment,Original Screenplay,Drama,55.0,7.8,83679.0
22202809.0,23563727.0,2800000.0,Jul 22 2005,Paramount Vantage,Original Screenplay,Drama,55.0,7.5,18688.0
88200225.0,170200225.0,60000000.0,Mar 05 2004,Warner Bros.,Based on TV,Comedy,64.0,6.2,48935.0
4839383.0,14839383.0,16000000.0,May 03 2002,Dreamworks SKG,Original Screenplay,Romantic Comedy,46.0,6.3,10486.0
30207785.0,51107785.0,75000000.0,Jun 13 2003,Sony/Columbia,Original Screenplay,Action,30.0,5.2,16452.0
8735529.0,8735529.0,15000000.0,Mar 24 2000,Sony Pictures,Based on Book/Short Story,Romantic Comedy,16.0,5.2,4192.0
195330621.0,651899282.0,75000000.0,Mar 31 2006,20th Century Fox,Original Screenplay,Adventure,55.0,6.9,50981.0
196573705.0,886685941.0,90000000.0,Jul 01 2009,20th Century Fox,Original Screenplay,Adventure,55.0,7.1,33289.0
176387405.0,383257136.0,65000000.0,Mar 15 2002,20th Century Fox,Original Screenplay,Adventure,77.0,7.4,75552.0
24381334.0,25732334.0,25000000.0,Mar 18 2005,Walt Disney Pictures,Original Screenplay,Comedy,52.0,6.0,7106.0
8038061.0,16011975.0,18000000.0,Sep 27 1997,Fox Searchlight,Based on Book/Short Story,Drama,82.0,7.5,27544.0
0.0,627422.0,18000000.0,Dec 31 1969,Warner Bros.,Original Screenplay,Drama,55.0,5.2,618.0
52131264.0,90231264.0,28000000.0,Apr 25 2003,Sony Pictures,Original Screenplay,Thriller/Suspense,62.0,7.3,57909.0
18542974.0,18542974.0,10700000.0,Jun 18 1999,Miramax,Based on Play,Comedy,86.0,6.7,8078.0
12669914.0,12669914.0,15000000.0,Aug 25 2006,Universal,Original Screenplay,Musical,47.0,5.8,3056.0
4777465.0,4777465.0,9000000.0,Sep 13 2002,MGM,Original Screenplay,Comedy,76.0,7.0,19050.0
19528188.0,26608350.0,30000000.0,Sep 19 2008,MGM,Original Screenplay,Comedy,35.0,6.0,6614.0
10317779.0,10317779.0,3500000.0,May 27 1998,Miramax,Original Screenplay,Comedy,17.0,3.3,985.0
4023741.0,4023741.0,15000000.0,Apr 30 1999,Sony Pictures,Original Screenplay,Horror,15.0,5.8,16157.0
228524.0,290875.0,10000000.0,Dec 17 2004,Sony Pictures Classics,Original Screenplay,Drama,35.0,7.2,6057.0
40020622.0,40020622.0,24000000.0,Nov 13 1998,Sony Pictures,Based on Book/Short Story,Horror,8.0,4.1,23268.0
72250091.0,125250091.0,17000000.0,Oct 17 1997,Sony Pictures,Based on Book/Short Story,Horror,36.0,5.4,36807.0
14800725.0,16382538.0,18000000.0,Jul 10 2009,20th Century Fox,Based on Book/Short Story,Comedy,55.0,5.9,179.0
39868642.0,84276175.0,16500000.0,Aug 18 2006,Yari Film Group Releasing,Based on Book/Short Story,Drama,74.0,7.7,92040.0
2205627.0,2595216.0,1200000.0,Jul 07 2000,Lionsgate,Original Screenplay,Comedy,55.0,6.1,10073.0
7689458.0,58692979.0,30000000.0,Dec 25 2009,Sony Pictures Classics,Original Screenplay,Adventure,64.0,7.1,33374.0
